District,Area,Post Code,Home Delivery,Lockdown,Charge(1kg),Charge(2kg),Charge(3kg),COD Charge
Patuakhali,Adabaria (Bauphal),,Yes,No,120,150,180,1%
Patuakhali,Daspara (Bauphal),,Yes,No,120,150,180,1%
Patuakhali,Dhulia (Bauphal),,Yes,No,120,150,180,1%
Patuakhali,Kanchi Para (Bauphal),,Yes,No,120,150,180,1%
Patuakhali,Kalisuri (Bauphal),,Yes,No,120,150,180,1%
Patuakhali,Kanakdia (Bauphal),,Yes,No,120,150,180,1%
Patuakhali,Keshabpur (Bauphal),,Yes,No,120,150,180,1%
Patuakhali,Nowmala (Bauphal),,Yes,No,120,150,180,1%
Patuakhali,Nazirpur (Bauphal),,Yes,No,120,150,180,1%
Patuakhali,Bahrampur (Dashmina),,Yes,No,120,150,180,1%
Patuakhali,Banshbaria (Dashmina),,Yes,No,120,150,180,1%
Patuakhali,Rangopaldi (Dashmina),,Yes,No,120,150,180,1%
Patuakhali,Amkhola (Galachipa),,Yes,No,120,150,180,1%
Patuakhali,Chalitabunia (Galachipa),,Yes,No,120,150,180,1%
Patuakhali,Char Kajal (Galachipa),,Yes,No,120,150,180,1%
Patuakhali,Chiknikandi (Galachipa),,Yes,No,120,150,180,1%
Patuakhali,Golkhali (Galachipa),,Yes,No,120,150,180,1%
Patuakhali,Panpatty (Galachipa),,Yes,No,120,150,180,1%
Patuakhali,Char Bishwas (Galachipa),,Yes,No,120,150,180,1%
Patuakhali,Char Montaj (Galachipa),,Yes,No,120,150,180,1%
Patuakhali,Gazalia (Galachipa),,Yes,No,120,150,180,1%
Patuakhali,Rangabali (Dashmina),,Yes,No,120,150,180,1%
Perojpur,Swarupkathi,,Yes,No,120,150,180,1%
Perojpur,Inderhat (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Miarhat (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Dubi Bazar (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Sangitkathi (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Kuriana (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Mahmudkathi (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Korfa (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Sohagdol (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Alkir hat (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Balihari (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Nanduhar (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Kaurikhara  (swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Jalabari (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Hogla Betka (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Ekota bajar (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Uribuniya (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Batnatola (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Doihari (Swarupkathi),,Yes,No,120,150,180,1%
Perojpur,Sutiakathi (Swarupkathi),,Yes,No,120,150,180,1%
Brahmanbaria,Harashpur (Bijoynagar)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Champaknagar (Bijoynagar)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Mugra Bazar (Akhaura)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Gazibazar (Bijoynagar)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Azampur (Akhaura)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Durgapur (Akhaura)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Moniondho (Akhaura)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Amtoli Bazar (Bijoynagar)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Islampur(Bijoynagar),,Yes,No,120,150,180,1%
Brahmanbaria,KalibariÂ  (Bijoynagar)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,BishnupurÂ  (Bijoynagar)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,PottonÂ  (Bijoynagar)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Debagram (Akhaura)-Brahmanbaria,,Yes,No,120,150,180,1%
Brahmanbaria,Paharpur (Bijoy nagar-Brahmanbaria),,Yes,No,120,150,180,1%
Comilla,Debidwar (Comilla),,Yes,No,120,150,180,1%
Comilla,Eliotganj-Cumilla,,Yes,No,120,150,180,1%
Sirajganj,Enayetpur,,Yes,No,120,150,180,1%
Munshiganj,Singpara Bazar (Sirajdikhan),,Yes,No,120,150,180,1%
Munshiganj,Ichhapura Bazar (Sirajdikhan),,No,No,120,150,180,1%
Munshiganj,Baluchar (Sirajdikhan),,No,No,120,150,180,1%
Munshiganj,Holdia Bazar (Louhajang),,Yes,No,120,150,180,1%
Munshiganj,Haridia (Louhajang),,Yes,No,120,150,180,1%
Munshiganj,Malkhanagar (Sirajdikhan),,No,No,120,150,180,1%
Munshiganj,Kuchiamora (Sirajdikhan),,No,No,120,150,180,1%
Munshiganj,Kola(Sirajdikhan),,No,No,120,150,180,1%
Sunamganj,Anwarpur-Tahirpur,,Yes,No,120,150,180,1%
Sunamganj,Balijuri-Tahirpur,,Yes,No,120,150,180,1%
Sunamganj,Shaktiarkhola-Biswambharpur,,Yes,No,120,150,180,1%
Sunamganj,Polash-Biswambharpur,,Yes,No,120,150,180,1%
Sunamganj,Dhanpur-Biswambharpur,,No,No,120,150,180,1%
Sunamganj,Mathurkandi-Biswambharpur,,Yes,No,120,150,180,1%
Sunamganj,Chenakandi-Biswambharpur,,Yes,No,120,150,180,1%
Sunamganj,Binnakuli-Biswambharpur,,Yes,No,120,150,180,1%
Sunamganj,Laurerghar-Biswambharpur,,Yes,No,120,150,180,1%
Sunamganj,Borsora-Tahirpur,,Yes,No,120,150,180,1%
Sunamganj,Chragaon-Tahirpur,,Yes,No,120,150,180,1%
Sunamganj,Sreepur-Tahirpur,,Yes,No,120,150,180,1%
Sunamganj,Baliaghat-Tahirpur,,Yes,No,120,150,180,1%
Sunamganj,Bagli-Tahirpur,,Yes,No,120,150,180,1%
Jamalpur,Islampur Upazila (Jamalpur),,No,No,120,150,180,1%
Jamalpur,Katharbill(Dewanganj Upazila),,No,No,120,150,180,1%
Jamalpur,Taratia(Dewanganj Upazila),,No,No,120,150,180,1%
Jamalpur,Sanandabari (Dewanganj Upazila),,No,No,120,150,180,1%
Jamalpur,Bahadurabad Ghat(Jamalpur),,No,No,120,150,180,1%
Habiganj,Jagadishpur & Teliapara (Madhabpur),,Yes,No,120,150,180,1%
Brahmanbaria,Budunti (Bijoynagar),,Yes,No,120,150,180,1%
Brahmanbaria,Chor Islampur (Bijoynagar),,Yes,No,120,150,180,1%
Habiganj,Inathganj (Nabiganj),,No,No,120,150,180,1%
Comilla,Mia Bazar -Chowddagram,,Yes,No,120,150,180,1%
Sylhet,Lamakazi Bishwanath(Sylhet),,No,No,120,150,180,1%
Sylhet,Leading University (Sylhet),,No,No,120,150,180,1%
Sylhet,Kumargaon Bus Stand(Sylhet),,No,No,120,150,180,1%
Sylhet,Technical Road(Sylhet),,No,No,120,150,180,1%
Sylhet,Temukhi Point(Sylhet),,No,No,120,150,180,1%
Sylhet,Jalalpur Bazar (Dakshin Surma Sylhet),,No,No,120,150,180,1%
Bandarban,S Alam Power Plant,,Yes,No,120,150,180,1%
Cox's Bazar,ToiTong,,Yes,No,120,150,180,1%
Bandarban,Sonowa,,Yes,No,120,150,180,1%
Bandarban,Chambol,,Yes,No,120,150,180,1%
Cox's Bazar,Mognama,,Yes,No,120,150,180,1%
Cox's Bazar,Rajakhali (Nabitta khali),,Yes,No,120,150,180,1%
Cox's Bazar,Ojanthiya,,Yes,No,120,150,180,1%
Sunamganj,Madhyanagar Upazila,,Yes,No,120,150,180,1%
Chittagong,Saltgola Rail crossing,,Yes,No,120,150,180,1%
Chittagong,Port Colony, East colony Bandar,,Yes,No,120,150,180,1%
Chittagong,Patenga Airport,,Yes,No,120,150,180,1%
Chittagong,Navy Hospital Gate (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Katgor (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Steel Mill (Chittagong),,Yes,No,120,150,180,1%
Chittagong,Kornafuli, KEPZ (Patenga),,Yes,No,120,150,180,1%
Chittagong,Free Port, EPZ,,Yes,No,120,150,180,1%
Chittagong,CEPZ (CTG),,Yes,No,120,150,180,1%
Chittagong,Bandar (CTG),,Yes,No,120,150,180,1%
Sherpur,Jhenaigati (Sherpur),,Yes,No,120,150,180,1%
Sherpur,Nakla (Sherpur),,Yes,No,120,150,180,1%
Sherpur,Nalitabari (Sherpur),,Yes,No,120,150,180,1%
Sherpur,Sreebardi (Sherpur) ,,Yes,No,120,150,180,1%
Pabna,Aminpur (Kashinathpur),,Yes,No,120,150,180,1%
Pabna,Dulai (Kashinathpur),,Yes,No,120,150,180,1%
Pabna,Kazirhat (Kashinathpur),,Yes,No,120,150,180,1%
Pabna,Notun Bharenga,,Yes,No,120,150,180,1%
Pabna,Puran Bharenga,,Yes,No,120,150,180,1%
Pabna,Nogorbari Ghat,,Yes,No,120,150,180,1%
Pabna,Shahidnagar (Bera),,Yes,No,120,150,180,1%
Pabna,Alheranagar (Bera),,Yes,No,120,150,180,1%
Pabna,Ruppur(Ishwardi),,Yes,No,120,150,180,1%
Pabna,Muladuli(Ishwardi),,Yes,No,120,150,180,1%
Pabna,Dashuria(Isahwardi),,Yes,No,120,150,180,1%
Pabna,Ishwardi EPZ,,Yes,No,120,150,180,1%
Pabna,Tebunia(pabna ),,Yes,No,120,150,180,1%
Pabna,Edward college pabna,,Yes,No,120,150,180,1%
Pabna,Shalgaria(Pabna),,Yes,No,120,150,180,1%
Pabna,Meril bypass (Pabna),,Yes,No,120,150,180,1%
Pabna,Chaikula(Chatmohar),,Yes,No,120,150,180,1%
Pabna,Relbazar(Chatmohor,,Yes,No,120,150,180,1%
Pabna,Notun Bazar(Chatmohar),,Yes,No,120,150,180,1%
Pabna,Moktobmor (Pabna),,Yes,No,120,150,180,1%
Pabna,Degree Bottola (Pabna),,Yes,No,120,150,180,1%
Pabna,Greencity (Ishwardi),,Yes,No,120,150,180,1%
Pabna,Joynagor (Ishwardi),,Yes,No,120,150,180,1%
Pabna,Alhazmor (Ishwardi),,Yes,No,120,150,180,1%
Pabna,Ishwardi College Road,,Yes,No,120,150,180,1%
Pabna,Aronkola (Ishwardi),,Yes,No,120,150,180,1%
Pabna,Mansurabad (Pabna),,Yes,No,120,150,180,1%
Pabna,Notun Hat (Ishwardi),,Yes,No,120,150,180,1%
Barisal,Patarhat (Mehendigonj),,Yes,No,120,150,180,1%
Barisal,Datpur Bazar (Mehendigonj),,Yes,No,120,150,180,1%
Barisal,Ulania (Mehendigonj),,Yes,No,120,150,180,1%
Moulvibazar,Shamsherganj (Sreemangal),,Yes,No,120,150,180,1%
Chittagong,Fatikchari Heyako,,Yes,No,120,150,180,1%
Chittagong,Fatikchari Bhujpur,,Yes,No,120,150,180,1%
Chittagong,Fatikchari Dharmapur,,Yes,No,120,150,180,1%
Chittagong,Fatikchari Bibirhat,,Yes,No,120,150,180,1%
Chandpur,Sujatpur Bazar , Matlab,,Yes,No,120,150,180,1%
Chandpur,Matlab Mohanpur	,,Yes,No,120,150,180,1%
Chandpur,Matlab Sadar,,Yes,No,120,150,180,1%
Cox's Bazar,Eidghor (Ramu),,Yes,No,120,150,180,1%
Cox's Bazar,Baishari (Naikongchori),,Yes,No,120,150,180,1%
Cox's Bazar,Fokkhali (Eidgah),,Yes,No,120,150,180,1%
Cox's Bazar,Islampur (Eidgah),,Yes,No,120,150,180,1%
Cox's Bazar,Varuakhali (Ramu),,Yes,No,120,150,180,1%
Cox's Bazar,Rashid Nagar (Ramu),,Yes,No,120,150,180,1%
Cox's Bazar,Chakmarkul (Ramu),,Yes,No,120,150,180,1%
Cox's Bazar,Kuruliya (Ramu),,Yes,No,120,150,180,1%
Cox's Bazar,Jowariya Nala (Ramu),,Yes,No,120,150,180,1%
Cox's Bazar,Kawarkhup (Ramu),,Yes,No,120,150,180,1%
